CL_CD,CL_NM,AREA_NM,ADDR,BASE_YEAR,ALL_TOTAL_CO,JAN_VIEWS_CO,FEB_VIEWS_CO,MAR_VIEWS_CO,APR_VIEWS_CO,MAY_VIEWS_CO,JUN_VIEWS_CO,JULY_VIEWS_CO,AUG_VIEWS_CO,SEP_VIEWS_CO,OCT_VIEWS_CO,NOV_VIEWS_CO,DEC_VIEWS_CO,LON,LAT,AREA
c3,숙박,오름게스트하우스,제주시 구좌읍 충렬로 147-19,2023,596,39,24,61,83,85,126,38,35,19,23,26,37,126.846590743,33.509941444,북동
c3,숙박,오비두스,제주시 애월읍 신엄안3길 138,2023,273,37,28,37,43,26,23,10,14,15,16,8,16,126.353494845,33.4731676,북서
c3,숙박,오빌하우스,서귀포시 남원읍 공천포로11번길 15,2023,138,15,7,18,17,16,8,9,11,15,9,6,7,126.640445941,33.264843293,남동
c3,숙박,오션갤러리호텔앤리조트,"서귀포시 성산읍 환해장성로 231 (신산리, 오션 갤러리 프리미어 빌라스 2단지)",2023,169,0,0,0,0,54,28,20,11,13,14,22,7,,,Unknown
c3,숙박,오션그랜드호텔 (함덕),제주시 조천읍 조함해안로 490,2023,227,20,12,31,24,33,23,15,20,17,14,13,5,126.665178984,33.542546071,북동
c3,숙박,오션스위츠호텔 제주,제주시 탑동해안로 74,2023,473,59,42,72,61,51,36,23,26,51,25,10,17,126.523102306,33.518258755,북서
c3,숙박,오션스카이,제주시 구좌읍 덕행로 450-15,2023,147,25,13,16,14,20,9,15,11,8,8,2,6,126.778650897,33.512858282,북동
c3,숙박,오션스퀘어,서귀포시 환해장성로 667,2023,550,50,53,58,52,75,57,39,39,40,35,20,32,126.909052538,33.413192111,북동
c3,숙박,오션트리,서귀포시 월드컵로 188,2023,174,36,16,23,17,22,5,12,12,12,8,6,5,126.505292318,33.232870954,남서
c3,숙박,오션패밀리호텔,제주시 일주서로 7531,2023,132,18,12,11,14,17,13,11,10,12,7,3,4,126.451135862,33.495199986,북서
c3,숙박,오시록헌펜션,제주시 한림읍 금능6길 8,2023,296,26,24,36,37,34,22,22,21,19,20,12,23,126.231935154,33.387804025,북서
c3,숙박,오조리비앤비(Ojoribnb),서귀포시 성산읍 오조로 42,2023,253,26,28,31,30,40,14,11,19,10,16,13,15,126.916015798,33.45795686,북동
c3,숙박,오크하우스,제주시 애월읍 하가로 13,2023,469,47,34,55,63,57,40,37,28,43,25,20,20,126.358199678,33.466248931,북서
c3,숙박,오후여섯시펜션,제주시 애월읍 곽지9길 10,2023,192,21,11,16,17,20,24,16,14,8,17,15,13,126.307683919,33.452177303,북서
c3,숙박,온더스톤펜션,서귀포시 성산읍 해맞이해안로 2746,2023,54,0,0,0,0,0,0,0,7,11,14,8,14,126.917712496,33.470000375,북동
c3,숙박,올레관광호텔,제주시 서광로 254,2023,98,16,2,10,11,15,9,10,9,9,3,3,1,126.523676702,33.499517653,북서
c3,숙박,올레리조트,제주시 애월읍 부룡수길 33,2023,202,26,15,28,28,18,14,14,21,19,10,6,3,126.356286704,33.475394842,북서
c3,숙박,올레스테이,서귀포시 중정로 22,2023,184,28,9,14,26,28,22,11,14,17,7,5,3,126.558659902,33.247390427,남동
c3,숙박,올레요리조트,서귀포시 이어도로 720,2023,137,24,12,15,15,17,10,11,12,11,8,1,1,126.492688211,33.234750065,남서
c3,숙박,올레프로방스,제주시 애월읍 광령평화2길 170-23,2023,115,18,12,10,11,15,10,9,8,6,9,5,2,126.434208576,33.429735129,북서
c3,숙박,올레해오름펜션,제주시 애월읍 광령평화2길 142-19,2023,224,24,21,26,22,28,12,19,10,12,15,14,21,126.432934801,33.432265132,북서
c3,숙박,올리수펜션,서귀포시 중문로5번길 16,2023,118,12,8,10,18,14,10,8,9,12,7,3,7,126.421780406,33.253183203,남서
c3,숙박,옵데가바이에퀴녹스,제주시 한림읍 협재10길 4,2023,53,0,0,0,0,0,0,0,7,7,11,8,20,126.246655173,33.398600093,북서
c3,숙박,와락 게스트하우스,제주시 구좌읍 세평항로 45-4,2023,399,26,30,39,48,45,52,38,32,20,21,24,24,126.854780068,33.52755111,북동
c3,숙박,와이리조트 제주,서귀포시 안덕면 화순중앙로124번길 75,2023,428,43,27,58,49,48,43,37,42,26,23,14,18,126.328096998,33.242554738,남서
c3,숙박,외돌개나라,서귀포시 남성로 122,2023,165,25,10,14,22,21,14,11,16,15,10,6,1,126.553343843,33.242029101,남동
c3,숙박,용두암빌리지,제주시 용마서1길 27-5,2023,188,33,20,22,16,20,16,17,12,16,10,6,0,126.505095355,33.516225611,북서
c3,숙박,용산제주유스호스텔,서귀포시 이어도로 297,2023,274,0,0,0,0,0,2,24,38,53,70,34,53,126.451630121,33.244212417,남서
c3,숙박,용수차경,제주시 한경면 용수2길 7 (용수리) 용수 2길 7,2023,336,0,0,0,154,67,29,20,15,14,13,10,14,126.169625362,33.322375045,남서
c3,숙박,우도사랑,제주시 우도면 우목길 82-2,2023,206,18,13,34,24,26,23,17,13,12,15,3,8,126.946259883,33.509855792,북동
c3,숙박,우도쉼팡게스트하우스,제주시 우도면 우도로 7,2023,342,24,30,46,59,40,35,27,17,22,17,12,13,126.951504278,33.493585078,북동
c3,숙박,우도올레펜션,제주시 우도면 전흘길 42,2023,276,37,23,30,31,33,31,38,15,9,18,9,2,126.953005472,33.522276325,북동
c3,숙박,우도피아,제주시 우도면 영일진사길 51-40,2023,1074,118,97,115,132,107,94,80,77,66,63,58,67,126.960362743,33.506410491,북동
c3,숙박,우리두리게스트하우스,서귀포시 표선면 민속해안로119번길 10-1,2023,222,38,23,22,13,35,26,13,15,13,11,3,10,126.812688754,33.307464369,남동
c3,숙박,우리희망이 게스트하우스,제주시 조천읍 신흥관전길 60-1,2023,411,32,24,61,53,49,56,27,27,24,17,12,29,126.649458244,33.546146925,북동
c3,숙박,우연한동,제주시 구좌읍 한동북1길 39,2023,79,0,0,0,0,0,0,0,35,15,13,7,9,126.828928267,33.541658521,북동
c3,숙박,우연히 행복해지다,제주시 한림읍 한림로 224,2023,290,32,20,32,43,36,32,25,18,21,20,3,8,126.231676312,33.386609138,북서
c3,숙박,월령지헌,제주시 한림읍 월령1길 13-5,2023,214,28,19,27,29,16,13,16,18,22,19,6,1,126.21558307,33.375385654,북서
c3,숙박,월령채,제주시 한림읍 월령3길 27-5,2023,288,34,16,23,34,33,32,30,31,20,16,13,6,126.215941735,33.377772746,북서
c3,숙박,월정소랑,제주시 구좌읍 월정1길 79-3,2023,310,39,41,32,44,33,26,24,17,14,10,15,15,126.792728261,33.557639407,북동
c3,숙박,월정에비뉴,제주시 구좌읍 해맞이해안로 486,2023,494,51,53,70,63,58,51,40,26,29,17,16,20,126.79887108,33.554723109,북동
c3,숙박,월정플레이스,제주시 구좌읍 월정1길 54-34,2023,262,31,13,28,34,31,26,25,19,15,15,14,11,126.793996044,33.555443872,북동
c3,숙박,웨스티하우스,제주도 서귀포시 안덕면 일주서로 1488번길9,2023,325,39,33,41,33,26,32,26,29,23,15,11,17,,,Unknown
c3,숙박,위더스펜션,제주시 애월읍 애월로 7길 24-3,2023,393,45,33,40,47,45,34,25,20,29,18,32,25,126.317603493,33.465844173,북서
c3,숙박,위미모루왓,서귀포시 남원읍 위미항구로 51 (위미리),2023,339,45,46,20,24,27,26,14,21,33,29,23,31,126.655964324,33.278890499,남동
c3,숙박,유니호텔제주,제주시 애월읍 애월해안로 656,2023,265,31,16,38,31,27,28,22,16,25,10,14,7,126.373403378,33.479450056,북서
c3,숙박,유러하우스,서귀포시 막숙포로 136,2023,162,15,7,11,20,24,14,20,10,13,7,12,9,126.508652596,33.231830297,남서
c3,숙박,유수암캠핑장,제주시 애월읍 하소로 684-25,2023,361,51,28,43,38,52,26,28,28,22,25,11,9,126.394061614,33.422609896,북서
c3,숙박,유심이감성하우스민박,제주시 추자면 추자로 78,2023,970,82,65,104,94,126,110,84,54,72,70,70,39,126.295583777,33.960797175,북서
c3,숙박,유앤아이게스트하우스,제주시 광양8길 1-2,2023,141,22,16,14,17,17,12,8,7,12,7,5,4,126.529161263,33.49976965,북서
c3,숙박,유월그리고열두마루,제주시 구좌읍 한동로1길 38,2023,503,51,49,58,55,64,37,38,45,28,30,13,35,126.825419373,33.535769793,북동
c3,숙박,유창민박,제주시 추자면 추자로 46-1,2023,154,10,7,19,13,10,19,15,8,18,22,9,4,126.29481738,33.962841214,북서
c3,숙박,유탑유블레스호텔,제주시 조천읍 조함해안로 502,2023,260,28,17,36,34,32,23,30,25,10,19,3,3,126.66623707,33.542330869,북동
c3,숙박,이디살래,서귀포시 안덕면 일주서로 2027,2023,266,40,20,15,14,33,34,21,20,10,11,14,34,126.301223947,33.2498573,남서
c3,숙박,이디완,제주시 백포서3길 1,2023,265,74,16,18,22,20,32,16,12,19,19,8,9,126.457341356,33.501656972,북서
c3,숙박,이디하우스n카페,제주시 구좌읍 해녀박물관길 33-2,2023,409,46,24,44,50,59,40,23,22,34,18,20,29,126.861959764,33.523969652,북동
c3,숙박,이런날엔,제주시 구좌읍 한동북1길 60,2023,181,32,10,19,14,20,16,17,22,14,14,2,1,,,Unknown
c3,숙박,이레민박,제주시 추자면 신양1길 22-9,2023,226,18,19,31,33,18,17,17,11,20,14,17,11,126.324490714,33.94524006,북서
c3,숙박,이린펜션,서귀포시 일주서로43번길 5,2023,112,14,13,6,11,12,8,8,10,7,9,9,5,126.503614492,33.249535426,남서
c3,숙박,이쁜새이쁘게노래하고펜션,제주시 한림읍 협재로 68-5,2023,292,32,29,26,43,38,37,16,17,16,13,15,10,126.246991765,33.392326377,북서
c3,숙박,이안재,제주시 구좌읍 종달로5길 35-1 (종달리),2023,454,58,50,53,71,57,35,18,29,24,27,12,20,126.90020722,33.493395142,북동
c3,숙박,이야기별방,제주시 구좌읍 해맞이해안로 2040,2023,272,22,17,21,23,21,13,13,40,53,40,3,6,126.901334845,33.509820651,북동
c3,숙박,이어도펜션,제주시 도두항서5길 3,2023,260,24,23,23,22,25,35,19,19,17,15,22,16,126.463988156,33.504587936,북서
c3,숙박,이찌마루&잠비,제주시 구좌읍 월정1길 54-11,2023,165,18,10,19,16,20,23,12,16,9,14,3,5,126.793438583,33.55549416,북동
c3,숙박,인더 하우스,제주시 애월읍 엄장로 98-41,2023,240,21,18,21,40,34,25,21,13,19,14,8,6,126.374932585,33.464708164,북서
c3,숙박,인추자커피앤민박,제주시 추자면 추자로 20-1,2023,288,34,19,31,36,27,32,18,22,17,17,18,17,126.296866019,33.96369693,북서
c3,숙박,일레인호텔,"660, Iljuseo-ro, Seogwipo-si, Jeju-do",2023,304,38,32,27,36,35,26,20,24,30,21,15,0,,,Unknown
c3,숙박,일이오구스튜디오,서귀포시 성산읍 난산로27번길 17,2023,83,0,0,0,0,0,0,0,9,15,19,19,21,126.871993839,33.399282908,북동
c3,숙박,일출썬 펜션,서귀포시 성산읍 성산중앙로 67,2023,145,21,12,17,22,13,12,10,13,11,10,4,0,126.934970511,33.465400045,북동
c3,숙박,일출썬 펜션,서귀포시 성산읍 성산중앙로65번길 6-2,2023,3,0,0,0,0,0,0,0,0,0,0,0,3,126.934533807,33.465494838,북동
c3,숙박,일출언덕신산게스트하우스,서귀포시 성산읍 환해장성로121번길 21,2023,6,0,0,0,0,0,0,0,0,0,0,0,6,126.879871338,33.38421754,북동
c3,숙박,임진고택,제주시 구좌읍 상도로 16-13,2023,379,49,55,52,62,39,33,19,19,17,20,8,6,126.86341001,33.513282654,북동
c3,숙박,잇츠힐,제주시 애월읍 애월해안로 788,2023,207,30,13,26,25,24,18,15,10,21,12,6,7,126.383560004,33.486796137,북서
c3,숙박,자넷앤캐시,제주시 구좌읍 평대9길 20-1,2023,201,25,11,26,30,17,19,18,19,15,9,9,3,126.850600306,33.525751983,북동
c3,숙박,자연인,제주시 아란서길 110,2023,169,20,12,24,18,21,11,12,10,14,18,4,5,126.538480603,33.468248576,북동
c3,숙박,장원민박,서귀포시 천제연로 49,2023,391,31,27,37,44,52,51,21,43,28,20,11,26,126.411125764,33.256964613,남서
c3,숙박,저스트슬립제주,서귀포시 대정읍 무릉중앙로21번길 158-28,2023,348,14,9,13,16,15,29,90,36,19,51,31,25,126.195293213,33.258214231,남서
c3,숙박,전원민박,제주시 우도면 우목길 104,2023,174,13,11,22,28,17,14,17,9,14,12,7,10,126.944066437,33.509881267,북동
c3,숙박,절물길펜션,제주시 명림로 10-1,2023,247,25,15,24,21,22,28,12,21,26,18,12,23,126.602898204,33.485088517,북동
c3,숙박,제니빌펜션,제주도 서귀포시 남원읍 태위로 604-15,2023,217,21,22,26,19,26,15,12,14,14,15,7,26,126.712475752,33.276458716,남동
c3,숙박,제니아호텔,제주시 은남1길 25,2023,128,17,5,11,24,24,13,9,7,8,7,2,1,126.493089452,33.489089377,북서
c3,숙박,제이드림호텔(jdream hotel),제주시 은남1길 40,2023,121,22,11,4,14,14,7,5,10,9,4,6,15,126.491546149,33.489418535,북서
c3,숙박,제이앤클로이,서귀포시 대정읍 무릉중앙로 203,2023,203,17,17,27,28,32,20,23,10,13,9,4,3,126.188751822,33.257145253,남서
c3,숙박,제이제이하우스,제주도 서귀포시 중산간서로 241,2023,12,0,0,0,0,0,0,0,0,0,0,0,12,126.485448511,33.260787388,남서
c3,숙박,제이펜션,서귀포시 안덕면 화순서서로64번길 20,2023,37,0,0,0,0,0,0,0,6,10,11,4,6,126.331172185,33.255245649,남서
c3,숙박,제주 또올레 펜션,제주시 한경면 판포2길 44,2023,8,0,0,0,0,0,0,0,0,0,0,0,8,126.201314062,33.360854974,남서
c3,숙박,제주 리치호텔,제주시 애월읍 고내로13길 100,2023,297,38,21,28,45,35,24,22,26,23,16,13,6,126.348930977,33.471998673,북서
c3,숙박,제주 메이 더 호텔 카라반빌리지,제주시 구좌읍 일주동로 1626,2023,289,34,45,39,53,47,51,20,0,0,0,0,0,126.706758916,33.551916621,북동
c3,숙박,제주 벨루가,서귀포시 대정읍 영락하동로85번길 41-1,2023,380,44,29,44,40,38,40,26,28,16,19,25,31,126.201267677,33.252484343,남서
c3,숙박,제주 빠레브호텔,서귀포시 김정문화로 15,2023,4,0,0,0,0,0,0,0,0,0,0,0,4,126.506663025,33.252371004,남서
c3,숙박,제주 에코 스위츠 펜션,서귀포시 중문상로 207-13,2023,1138,84,105,153,131,151,106,99,76,98,47,41,47,126.427732583,33.2653975,남서
c3,숙박,제주 오션팰리스 호텔,서귀포시 중앙로 14,2023,479,52,40,44,65,54,34,44,42,41,19,20,24,126.562296659,33.246023516,남동
c3,숙박,제주 제이제이 게스트하우스,서귀포시 천제연로 103-15,2023,26,0,0,0,0,0,0,0,0,0,0,0,26,126.416437556,33.255884134,남서
c3,숙박,제주WE호텔,제주도 서귀포시 1100로 453-95,2023,306,56,80,93,77,0,0,0,0,0,0,0,0,126.444692272,33.286452866,남서
c3,숙박,제주bp게스트하우스 JEJU BP GUESTHOUSE,제주시 신대로17길 29,2023,239,57,36,60,48,38,0,0,0,0,0,0,0,126.499408573,33.484682011,북서
c3,숙박,제주가온29,제주시 애월읍 중산간서로 5409,2023,307,49,29,35,35,32,27,24,15,19,21,13,8,126.321644208,33.432763335,북서
c3,숙박,제주가좋아서 펜션,제주시 구좌읍 비자림로 1569,2023,2273,278,259,245,215,242,217,183,149,135,136,97,117,126.767637196,33.450768993,북동
c3,숙박,제주공항 고추잠자리 게스트하우스,제주시 도령로 190,2023,155,13,7,15,14,18,10,19,12,12,13,6,16,126.495213614,33.496709475,북서
c3,숙박,제주금산펜션,제주시 애월읍 납읍로2길 40,2023,222,19,22,30,40,30,19,17,12,17,10,4,2,126.329727012,33.435412064,북서
c3,숙박,제주나인 부띠끄,서귀포시 솔동산로10번길 23,2023,157,15,9,17,23,24,23,14,8,13,7,4,0,126.562649672,33.242576083,남동
c3,숙박,제주나인리조트,제주시 해안마을북길 14-5,2023,148,10,13,32,24,15,12,9,8,9,8,3,5,126.453405519,33.464861469,북서
c3,숙박,제주나인부띠끄호텔,서귀포시 솔동산로10번길 23,2023,6,0,0,0,0,0,0,0,0,0,0,0,6,126.562649672,33.242576083,남동
c3,숙박,제주더힐링하우스,제주시 구좌읍 하도7길 130-108 (하도리),2023,76,0,0,0,0,0,0,0,0,0,0,50,26,126.898557391,33.516491527,북동
c3,숙박,제주도 레인보우,제주시 구좌읍 종달로 68-2,2023,209,20,21,24,29,33,19,14,16,17,9,6,1,126.895934628,33.492138448,북동
c3,숙박,제주도연게스트하우스,제주시 한림읍 일주서로 5673,2023,172,30,16,21,23,21,10,11,7,14,8,7,4,126.276620057,33.433548266,북서
c3,숙박,제주도통나무펜션,서귀포시 남원읍 태위로 551-5,2023,236,26,19,22,25,18,20,31,16,24,11,8,16,126.705536423,33.276014312,남동
c3,숙박,제주도푸른바다,제주도 제주시 구좌읍 별방길 109,2023,592,128,117,156,132,59,0,0,0,0,0,0,0,126.878590026,33.527929813,북동
c3,숙박,제주도푸른산푸른바다,제주시 구좌읍 일주동로 3421,2023,507,49,39,53,47,53,37,39,51,34,38,31,36,126.883508279,33.518022172,북동
c3,숙박,제주돌집2호점 (스코리아),제주시 구좌읍 김녕로1길 78,2023,381,56,42,43,39,39,42,33,33,27,19,8,0,126.751363781,33.557766621,북동
c3,숙박,제주디오빌,서귀포시 색달로72번길 20,2023,188,29,11,18,22,18,17,13,12,16,12,14,6,126.410290413,33.259245913,남서
c3,숙박,제주락,서귀포시 월드컵로 203,2023,320,38,27,37,34,34,22,27,27,21,16,20,17,126.506185965,33.231616153,남서
c3,숙박,제주란펜션,제주시 애월읍 애월해안로 446,2023,217,39,18,18,16,21,18,16,11,17,13,12,18,126.35323808,33.475863562,북서
c3,숙박,제주로얄호텔,제주시 신대로12길 45,2023,98,19,0,9,7,21,11,6,4,13,5,1,2,126.491696576,33.488531346,북서
c3,숙박,제주를여행하는히치하이커를위한안내소,제주시 용마로4길 5,2023,97,12,6,10,4,13,9,8,8,11,5,7,4,126.505863564,33.515754503,북서
c3,숙박,제주리시온관광호텔,서귀포시 표선면 표선동서로 263,2023,285,41,19,29,30,32,22,22,9,9,16,27,29,126.83361488,33.327178284,남동
c3,숙박,제주리조트,제주시 애월읍 가문동상4길 11,2023,438,47,27,61,54,50,29,30,29,34,37,19,21,126.393053514,33.482906229,북서
c3,숙박,제주마로펜션,제주시 한림읍 한림로 414-2,2023,238,27,12,15,27,26,31,19,23,18,16,12,12,126.246321967,33.398406095,북서
c3,숙박,제주마실게스트하우스,제주시 서광로2길 11-16,2023,308,13,23,26,46,56,28,23,16,22,26,12,17,126.513563667,33.49889164,북서
c3,숙박,제주머무리,서귀포시 안덕면 평화로 437-10,2023,152,23,14,14,16,23,9,10,15,10,7,7,4,126.313483736,33.276876532,남서
c3,숙박,제주메이플호텔,제주시 원노형3길 41,2023,166,26,8,19,23,20,18,12,12,15,10,2,1,126.481722304,33.486559676,북서
c3,숙박,제주목화휴양펜션,서귀포시 남원읍 태위로 483,2023,257,32,32,30,22,20,16,10,19,18,19,39,0,126.698964551,33.275156577,남동
c3,숙박,제주목화휴양펜션,서귀포시 남원읍 태위로 485,2023,37,0,0,0,0,0,0,0,0,0,0,0,37,126.699412559,33.27578527,남동
c3,숙박,제주바다펜션,제주시 구좌읍 해맞이해안로 2324,2023,276,31,26,22,40,32,25,27,27,17,12,12,5,126.909002563,33.493629291,북동
c3,숙박,제주밭담숲,제주시 구좌읍 김녕남8길 55-64,2023,615,212,69,64,70,58,61,15,18,17,18,2,11,126.761658284,33.543147804,북동
c3,숙박,제주베스트힐 펜션&글램핑,제주시 조천읍 남조로 2109-36,2023,467,65,39,41,53,64,40,30,12,28,27,28,40,126.657712249,33.453835843,북동
c3,숙박,제주별바람,제주시 한림읍 한림해안로 500,2023,149,19,9,13,13,16,7,14,12,11,13,15,7,126.272556035,33.434638883,북서
c3,숙박,제주부영청소년수련원,서귀포시 중문상로17번길 52-17,2023,963,76,52,130,141,118,96,56,57,70,55,28,84,126.417977843,33.25024489,남서
c3,숙박,제주부영호텔엔리조트,서귀포시 중문관광로 216,2023,479,55,46,58,76,52,55,32,35,27,24,19,0,126.422534165,33.241809913,남서
c3,숙박,제주부영호텔엔리조트,서귀포시 중문관광로 222,2023,25,0,0,0,0,0,0,0,0,0,0,0,25,126.423202627,33.242552383,남서
c3,숙박,제주블루앤씨펜션,서귀포시 성산읍 서성일로 188-18,2023,155,0,0,0,0,0,0,0,5,38,61,30,21,126.814803074,33.402642837,북동
c3,숙박,제주비치펜션,제주시 애월읍 애월해안로 384-12,2023,289,32,16,31,42,36,30,26,20,25,20,5,6,126.349406793,33.47193346,북서
c3,숙박,제주빌레성 통나무휴양펜션,서귀포시 성산읍 온평포구로 42,2023,252,21,20,23,34,43,23,27,21,13,12,4,11,126.899317907,33.40155027,북동
c3,숙박,제주사랑 펜션,서귀포시 태평로442번길 21,2023,100,16,10,14,8,11,7,9,5,6,7,2,5,126.568110426,33.244361682,남동
c3,숙박,제주산내들,서귀포시 표선면 풍천로273번길 143-4,2023,135,18,14,11,12,16,14,15,7,8,11,3,6,126.823582685,33.360774488,남동
c3,숙박,제주샘모루펜션,서귀포시 염돈로28번길 11,2023,224,27,25,19,24,31,23,11,14,22,9,11,8,126.49491591,33.253128134,남서
c3,숙박,제주서울민박,서귀포시 남원읍 태위로 970,2023,310,42,24,33,28,46,38,33,21,14,11,9,11,126.748255678,33.287718975,남동
c3,숙박,제주성산골든튤립호텔,서귀포시 성산읍 일출로 31,2023,15,0,0,0,0,0,0,0,0,0,0,0,15,126.916285282,33.448005764,북동
c3,숙박,제주성산아일랜드,서귀포시 성산읍 금백조로131번길 176,2023,214,23,18,16,17,54,20,21,19,12,11,3,0,126.844207194,33.431116268,북동
c3,숙박,제주소풍(월정리),제주시 구좌읍 월정1길 23,2023,60,0,0,0,0,0,0,0,0,0,0,0,60,126.790595933,33.554019803,북동
c3,숙박,제주쉼표,제주시 서해안로 504,2023,100,11,11,7,8,20,8,8,7,6,8,4,2,126.492900395,33.519444958,북서
c3,숙박,제주스웨덴리조트펜션,제주시 한림읍 명재로 100-45,2023,455,46,33,51,49,52,38,38,32,39,25,31,21,126.260566432,33.390882528,북서
c3,숙박,제주스테이비우다,서귀포시 색달중앙로121번길 45,2023,173,24,10,17,31,22,15,12,13,14,7,5,3,126.409300521,33.265661086,남서
c3,숙박,제주시드니호텔,제주시 애월읍 애월해안로 943,2023,553,29,34,68,51,65,64,47,30,46,52,42,25,126.395740214,33.483659733,북서
c3,숙박,제주신신휴양펜션,서귀포시 안덕면 평화로319번길 133,2023,220,18,18,21,26,37,22,25,16,11,11,7,8,126.314496001,33.278926905,남서
c3,숙박,제주썬호텔&카지노,제주시 삼무로 67,2023,335,39,34,50,35,42,30,24,26,26,18,6,5,126.493850107,33.49014088,북서
c3,숙박,제주아이니,서귀포시 남원읍 태위로894번길 20-30,2023,238,25,18,18,30,35,17,15,17,22,17,9,15,126.739982288,33.283391919,남동
c3,숙박,제주아이브리조트,서귀포시 산록남로 1966-34,2023,709,94,65,79,85,63,57,42,61,43,52,37,31,126.496605646,33.288407,남서
c3,숙박,제주앓이,서귀포시 일주서로 166-56,2023,44,0,0,0,0,0,0,0,5,12,17,5,5,126.49168595,33.254855542,남서
c3,숙박,제주애단비,제주시 한경면 산양4길 27-2,2023,608,101,98,117,112,101,79,0,0,0,0,0,0,126.233761975,33.292003525,남서
c3,숙박,제주애단비,제주시 한림읍 어도봉남길 4,2023,339,0,0,0,0,0,0,73,66,47,49,57,47,126.301873474,33.417991602,북서
c3,숙박,제주애물들다,제주시 한경면 고조로 492-8,2023,44,0,0,0,0,0,0,0,12,11,15,3,3,126.221508165,33.329259923,남서
c3,숙박,제주애빛나다,제주시 한경면 고조로 492-6,2023,42,0,0,0,0,0,0,0,10,11,13,5,3,126.221614127,33.329404766,남서
c3,숙박,제주애설레다,제주시 한경면 고조로 492-4,2023,73,0,0,0,0,0,0,0,10,7,18,13,25,126.22168497,33.329534694,남서
c3,숙박,제주야자원,서귀포시 표선면 풍천로273번길 143-13,2023,318,33,32,38,41,39,34,27,21,16,20,7,10,126.825110331,33.3605324,남동
c3,숙박,제주에살다,서귀포시 성산읍 온평포구로62번길 37,2023,252,34,22,46,29,29,23,14,19,15,13,5,3,126.904074068,33.399625134,북동
c3,숙박,제주엔펜션,서귀포시 대정읍 노을해안로 614,2023,158,21,16,20,15,14,8,20,18,12,6,3,5,126.177822737,33.26959731,남서
